Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2021-06-23,998.8424682617188,1019.336948449686,997.1892837583877,1019.0652413259819,16653951
2021-06-24,975.3588256835938,1003.0321047923691,969.2444560255766,999.5220147850201,91461975
2021-06-25,953.1430053710938,975.3586564202433,942.5673927563485,975.3586564202433,55355022
2021-06-28,944.7868041992188,963.1299720367883,942.5222185353294,961.0918688993542,20277042
2021-06-29,945.60205078125,955.2039275943256,943.9262837366043,946.3720075153033,27144063
2021-06-30,955.9512329101562,961.3862145219897,947.0740283906408,949.4291830957576,19762858
2021-07-01,950.19921875,961.6127163035006,948.863085632743,959.2802038142157,12534407
2021-07-02,964.2848510742188,966.0286046961062,947.9345027993265,949.7688254664646,14086620
2021-07-05,973.8640747070312,975.3813457995719,965.3944913619939,967.6364346091955,11702287
2021-07-06,962.3599853515625,973.2752927037599,960.2765977537204,971.4863144110957,10070124
2021-07-07,955.6793823242188,963.6960603661638,950.2217589268929,963.6960603661638,10454892
2021-07-08,947.7760620117188,958.8046409163389,942.522218479792,958.8046409163389,11185460
2021-07-09,938.0836791992188,947.3685050042008,935.7738088550897,945.6926779563895,9037675
2021-07-12,943.9263305664062,951.8070963001355,939.5782970994512,941.9560942078473,8585292
2021-07-13,950.9917602539062,952.5090313833667,945.7152147930674,951.1276138236502,6717133
2021-07-14,944.7868041992188,954.2301252196338,942.6354298484742,951.2861518765445,8532544
2021-07-15,943.1337280273438,948.8631192701956,941.3899742142286,948.8631192701956,9448356
2021-07-16,956.7438354492188,957.808201493028,945.5114761829108,945.5794029707818,8828185
2021-07-19,950.6519775390625,961.9975465567177,947.6174355638851,951.1275248888638,8354449
2021-07-20,948.3194580078125,954.7509382666392,943.8809159970199,950.9010950356152,6741464
2021-07-22,960.5030517578125,961.9523961689722,950.2897739918685,959.7330950269046,7972397
2021-07-23,953.7092895507812,966.7306870173245,952.0561048845019,966.7306870173245,9937030
2021-07-26,940.6426391601562,960.6389323639107,938.0383595793566,954.7510454031105,12389668
2021-07-27,930.7462768554688,943.745031435626,924.8583903750485,940.6199201537044,10824523
2021-07-28,922.7523193359375,932.1050710097164,913.1957274047861,932.1050710097164,12897848
2021-07-29,929.95361328125,939.5328466147575,925.4923692829198,930.2933070796137,13765738
2021-07-30,921.8239135742188,936.6116474595756,919.9216040760916,932.1051183084293,11350608
2021-08-02,938.6724243164062,941.7975357253354,924.4734496016514,930.4293230086479,10925104
2021-08-03,945.5794067382812,947.051393415347,934.9132237953986,946.5984882609035,11817299
2021-08-04,952.8261108398438,957.468493410625,945.239695070289,948.5912889902256,13169800
2021-08-05,966.6400756835938,975.9474827845528,953.0525024475675,957.604315821072,21252078
2021-08-06,946.168212890625,972.3921457790564,941.5031281309346,964.6925186543999,16620987
2021-08-09,940.7783813476562,946.5078316871239,935.9548011334763,942.5221349162108,7494143
2021-08-10,945.7152099609375,957.0155553586313,939.238504866793,942.9750770172923,11919198
2021-08-11,958.963134765625,960.1859966454768,943.6092248291548,949.7462363911606,9184963
2021-08-12,955.8832397460938,962.994047792915,953.3921717385531,962.4052292074406,8137612
2021-08-13,971.8032836914062,973.7282353115995,955.181228214771,958.9630848706249,12780901
2021-08-16,984.4170532226562,997.7781437654177,963.8772277608733,973.4791039346753,21935444
2021-08-17,980.2276611328125,989.7162669243918,972.7998007947025,982.3111087496648,12658169
2021-08-18,984.0321655273438,990.4409443539315,974.9511803260805,984.6436264377176,10075860
2021-08-20,972.9808959960938,983.7376470917055,967.88554870858,970.6030393085123,9426282
2021-08-23,979.3670654296875,984.6435509846982,965.7568499022403,984.6435509846982,9854395
2021-08-24,989.0368041992188,992.7960183818575,976.309757502392,980.5898634682652,11864472
2021-08-25,997.5969848632812,1005.4778098902966,987.4063495975512,989.8068486851395,13380559
2021-08-26,1010.210693359375,1016.7553848783828,998.6839258042111,1000.0427010414176,18589616
2021-08-27,1008.829345703125,1015.7817181947378,1003.6887734868195,1013.1773788430729,10480636
2021-08-30,1028.23681640625,1030.7732288164937,1013.0867479284576,1019.0652631807153,14027062
2021-08-31,1022.7565307617188,1034.351165067264,1015.5550939662595,1031.2486961976206,26485463
2021-09-01,1026.8101806640625,1038.495504793424,1024.9532755584123,1029.482446811587,11145486
2021-09-02,1039.1748046875,1045.2438888621152,1021.32982832915,1021.32982832915,9956770
2021-09-03,1081.7943115234375,1084.7382844176575,1042.8433961232756,1046.2402142010292,30664428
2021-09-06,1098.5977783203125,1123.2365131929273,1092.4380047519112,1092.8909697996994,33641710
2021-09-07,1105.52734375,1113.272195169168,1092.4379602260194,1100.5904921516135,17349882
2021-09-08,1101.2020263671875,1111.4606486919852,1090.0149514607642,1110.554838373318,14301651
2021-09-09,1098.5977783203125,1104.145971203985,1094.2950296674799,1099.6394421897962,8963249
2021-09-13,1074.117431640625,1101.9492019199529,1072.5322338327235,1101.9492019199529,16311160
2021-09-14,1072.71337890625,1084.2853708994928,1071.6036685532943,1075.6799942004575,8908356
2021-09-15,1077.1746826171875,1085.0780298856923,1072.7360805602518,1072.7360805602518,9071075
2021-09-16,1099.7752685546875,1103.6476943262978,1072.0567074838173,1078.6466838742622,13448882
2021-09-17,1082.722900390625,1112.2984866148895,1075.9517858407112,1107.837242193017,34882133
2021-09-20,1084.444091796875,1095.3140549772365,1073.415512979037,1074.3666078022443,11779819
2021-09-21,1089.131591796875,1094.5212880350991,1079.756139177186,1089.2674453507248,9915736
2021-09-22,1100.817138671875,1106.0255780999046,1086.210482648724,1090.6264428510565,10995912
2021-09-23,1127.7203369140625,1130.9360171926044,1107.6107744419755,1108.4713001643795,15748397
2021-09-24,1124.45947265625,1134.7633806837368,1119.6133090277006,1133.9028547927087,15192163
2021-09-27,1143.36865234375,1145.837138258342,1121.1078331879216,1126.4069614315592,15373834
2021-09-28,1154.0574951171875,1161.689135216267,1138.092065214608,1147.6939414575027,18035258
2021-09-29,1144.90869140625,1163.9991145771864,1141.3758992926414,1163.9991145771864,9719875
2021-09-30,1141.0135498046875,1147.965922997723,1132.4534560345573,1143.6178894191034,13590654
2021-10-01,1143.029052734375,1150.3210597794448,1130.0303565325742,1133.178110444469,8958928
2021-10-04,1157.7261962890625,1166.1957202690803,1149.0754144086845,1156.2994941506686,10918552
2021-10-05,1181.7535400390625,1183.021746414647,1153.7405072590436,1157.2506571555696,13533634
2021-10-06,1159.40185546875,1186.6221652780882,1155.438860897584,1186.6221652780882,10258881
2021-10-07,1165.0860595703125,1177.0204479976474,1162.9573276219362,1175.3219190109808,6336665
2021-10-08,1209.8570556640625,1215.8129290316733,1169.207605953432,1170.906015220909,15772493
2021-10-11,1201.4326171875,1231.9366542030143,1198.1263679197398,1223.5124154081877,14768666
2021-10-12,1208.2943115234375,1215.1787568517786,1196.269354160262,1197.9678831315707,6682011
2021-10-13,1220.5911865234375,1231.7103344750674,1208.9737889938256,1213.3671067441883,9959762
2021-10-14,1223.0594482421875,1230.7817769408248,1217.0809330176019,1223.036805981498,8623469
2021-10-18,1226.3206787109375,1243.2597273294034,1205.8034336758178,1208.656838063519,13594479
2021-10-19,1237.3038330078125,1246.1357531841286,1226.501796349313,1233.6578296621897,8833409
2021-10-20,1223.0594482421875,1242.2405578545067,1219.0285268378586,1242.2405578545067,12710570
2021-10-21,1187.7772216796875,1235.5600608138357,1179.0358711096487,1235.2883536749923,20831669
2021-10-22,1189.9964599609375,1206.9809106504802,1182.7950231580921,1186.6448064236538,11027475
2021-10-25,1178.40185546875,1213.8201056097269,1163.9990998346134,1213.8201056097269,17198417
2021-10-26,1205.2371826171875,1208.7926167498356,1179.013250231775,1185.3315195274101,9750178
2021-10-27,1189.9964599609375,1212.3706072222662,1186.6221641632774,1201.1382490708493,9896298
2021-10-28,1176.9525146484375,1194.7748510901267,1173.283988789091,1186.6449607541927,9886181
2021-10-29,1148.7132568359375,1175.843002928945,1133.0649360229452,1175.843002928945,14233025
2021-11-01,1149.4150390625,1157.6581394917466,1129.6224692481335,1148.7130092033958,15481114
2021-11-02,1132.6571044921875,1154.0348738636576,1130.143454028727,1152.6760985535552,10569130
2021-11-03,1124.866943359375,1141.3531452072293,1114.6309640383438,1135.0348760961226,11989430
2021-11-04,1131.7740478515625,1134.5142410032367,1127.7657681126252,1129.101781492045,1705656
2021-11-08,1133.1778564453125,1141.3530297583548,1112.5474040608012,1141.0812028496898,20337183
2021-11-09,1142.123046875,1145.384011549245,1126.429444729638,1134.5593339553402,15682497
2021-11-10,1154.8953857421875,1158.56403111527,1133.9479393972968,1139.8585280650227,10253470
2021-11-11,1157.001708984375,1164.2256700804603,1148.3962102537944,1150.4343736058293,10722478
2021-11-12,1174.46142578125,1177.0204805624614,1158.1110771767962,1160.783343266853,8712341
2021-11-15,1167.5318603515625,1178.583081524526,1163.9990683781703,1177.586582367733,4803269
2021-11-16,1140.4019775390625,1166.2635115241296,1130.030145313062,1164.9273785910239,11337581
2021-11-17,1115.9898681640625,1131.819326460902,1114.631092727357,1131.819326460902,10202029
2021-11-18,1120.201904296875,1127.3127730233773,1109.6715745881545,1114.1781038166205,8505625
2021-11-22,1070.5848388671875,1109.1961291306902,1064.8101030658254,1103.353466536403,24124307
2021-11-23,1080.59423828125,1087.5692534410966,1045.7875684738456,1056.6801744196864,25326999
2021-11-24,1064.9912109375,1091.4868494573443,1061.4357769402945,1077.9446209027212,16820296
2021-11-25,1129.1016845703125,1133.2006528139436,1067.5954770563671,1074.7742721480843,42401936
2021-11-26,1092.7098388671875,1122.149452357917,1087.6824179851199,1117.7108501017365,15763138
2021-11-29,1105.799072265625,1132.2948314861248,1086.5953193762673,1104.7121238946838,24325354
2021-11-30,1089.4486083984375,1121.3793456985663,1081.9528225027632,1117.8012696969345,32172299
2021-12-01,1117.3485107421875,1120.5189065172979,1098.3711810133602,1101.9492572911422,10104610
2021-12-02,1124.5272216796875,1130.5736640269113,1114.9027029403865,1118.571348380323,12720411
2021-12-03,1090.739501953125,1131.6153710496726,1087.0029299803193,1131.5700865288095,19222481
2021-12-06,1070.06396484375,1098.326063585159,1067.5955985919252,1094.2498569399281,10332254
2021-12-07,1078.782470703125,1088.814549469748,1068.8862454989733,1076.2008936152106,11235122
2021-12-08,1095.2008056640625,1101.405743762558,1089.8563933091182,1097.9183562650253,8744178
2021-12-09,1112.5701904296875,1120.9265028973477,1098.3259314492311,1102.8551026436394,13213547
2021-12-10,1113.70263671875,1116.8956751250603,1100.7491053819138,1105.232992429202,8364414
2021-12-13,1091.373779296875,1120.564329866256,1088.8147242582452,1120.292622697696,12901733
2021-12-14,1078.0126953125,1089.7206627192115,1074.9555104415622,1077.9447685198427,12991523
2021-12-15,1074.8648681640625,1089.2676234327396,1069.38448219365,1079.7563157042177,9366969
2021-12-16,1088.7691650390625,1094.023007574745,1072.8038571070083,1089.5844061394005,9761279
2021-12-17,1060.03173828125,1090.6263454753455,1050.7694958949853,1086.1198166210095,21049821
2021-12-20,1031.4527587890625,1049.7958677716224,1017.7519129116022,1049.7958677716224,14325846
2021-12-21,1046.8065185546875,1062.5454064146618,1038.1784989493156,1046.8518030785813,12836561
2021-12-22,1071.6490478515625,1074.276029474332,1051.6754577350616,1052.988828746117,17658543
2021-12-23,1071.26416015625,1077.944705915956,1068.0031950967277,1075.2271551661324,9072401
2021-12-24,1074.68359375,1083.3795393185057,1058.7181649806878,1073.4153876003008,7886494
2021-12-27,1073.52880859375,1077.038958550713,1063.4967281365457,1069.5884556164642,4017223
2021-12-28,1086.2783203125,1089.1996512774408,1074.7968966086662,1075.9517717574063,6374613
2021-12-29,1088.1353759765625,1095.6085205634522,1078.8957755234705,1082.926817028114,15425312
2021-12-30,1068.478759765625,1089.245070757408,1062.3643899373753,1087.003127167027,29333171
2021-12-31,1072.5775146484375,1079.710904759357,1068.8862272626782,1074.7741732718725,9477290
2022-01-03,1088.74658203125,1090.6036067166367,1070.4940456132024,1071.150790940942,5421611
2022-01-04,1113.3175048828125,1114.6309956772857,1088.81462402871,1094.2044407783767,10847728
2022-01-05,1118.5260009765625,1121.8776545605729,1101.9265882823174,1115.0838981501056,11643813
2022-01-06,1094.47607421875,1111.4605249543165,1091.0791361515087,1110.1923187691705,14447422
2022-01-07,1103.30810546875,1113.2949007403674,1092.2342419850618,1101.020877531252,13112115
2022-01-10,1104.2139892578125,1112.819487274749,1094.2724778501188,1110.554901449293,9246731
2022-01-11,1112.1627197265625,1120.9492358826358,1102.8551919025351,1103.3081569787676,16205164
2022-01-12,1141.851318359375,1143.595131948247,1116.4426269818646,1119.2960312179016,14800442
2022-01-13,1148.28271484375,1150.8644117443653,1136.0992618786104,1141.9192812349345,11856712
2022-01-14,1149.9586181640625,1162.7761757448827,1144.0027445379585,1148.1469975068374,19930176
2022-01-17,1155.959716796875,1161.7344520199854,1149.0527486713804,1149.5057137125311,8036453
2022-01-18,1142.16845703125,1160.5342073047743,1139.4282640408564,1157.0921041700744,6215029
2022-01-19,1142.077880859375,1151.3173615953267,1136.3710722869748,1145.882379974198,9755485
2022-01-20,1122.08154296875,1136.8014098425185,1111.913489734347,1132.3175229917704,16494486
2022-01-21,1122.2626953125,1133.3139167394952,1110.5548482538704,1110.5548482538704,13338594
2022-01-24,1076.993408203125,1134.4460429942571,1066.6668610593797,1120.971622898134,21868937
2022-01-25,1074.8875732421875,1081.8624687571998,1043.9758512681215,1064.1533431011624,24510205
2022-01-27,1058.96728515625,1067.1198169153088,1046.7159051568356,1058.0161903944513,20020431
2022-01-28,1057.9482421875,1076.087568078922,1054.5740661673967,1071.1508364816766,14667727
2022-01-31,1080.9339599609375,1089.9017336429354,1067.1651879580827,1068.9769283849403,12143683
2022-02-01,1077.3558349609375,1096.333045361315,1063.0436492942567,1090.6263567842825,13200509
2022-02-02,1079.552490234375,1090.1733881906252,1075.725349000261,1090.1733881906252,10017691
2022-02-03,1065.6026611328125,1087.659819731054,1063.0890104902376,1083.3797131393435,9572839
2022-02-04,1055.887451171875,1063.655064440526,1051.2677111603737,1060.280768575064,11061241
2022-02-07,1049.4561767578125,1067.4370085401163,1043.9757907846413,1060.7338205814565,10714467
2022-02-08,1067.09716796875,1068.8862659765236,1046.240291320876,1055.5931024543218,12060849
2022-02-09,1079.5299072265625,1081.2056742872649,1067.9805561051007,1073.9363098694528,11486225
2022-02-10,1078.4202880859375,1085.0554293647551,1071.1962083846827,1085.0554293647551,12464491
2022-02-11,1076.314208984375,1079.982854527415,1061.6849113374171,1074.887506839841,15943370
2022-02-14,1059.1712646484375,1066.599124811997,1047.5991516117767,1059.9412213800138,10719633
2022-02-15,1095.1329345703125,1097.8278430466569,1057.880422222606,1064.9006018983252,11212671
2022-02-16,1092.8682861328125,1101.9492706042658,1085.16871921443,1100.5904953127101,10392840
2022-02-17,1106.7049560546875,1111.8682307103675,1091.5322435754686,1096.106699582626,12853252
2022-02-18,1098.0543212890625,1112.5476464311962,1096.129369451274,1107.1126644779383,6775458
2022-02-21,1086.957763671875,1103.9875007758346,1080.0281530233087,1092.4380298945582,11107193
2022-02-22,1082.02099609375,1085.1462276183765,1063.0664255657716,1065.6706454025614,13494914
2022-02-23,1075.2498779296875,1089.9697459260428,1072.5098045121515,1087.5013796836981,7310110
2022-02-24,1021.6695556640625,1059.7827129241718,1016.0760782454672,1043.975778151862,24846650
2022-02-25,1034.4420166015625,1045.3119804850721,1030.954508957098,1032.698202879161,14570089
2022-02-28,1068.682373046875,1072.2151647642706,1015.8948766365417,1015.8948766365417,21297446
2022-03-02,1086.3463134765625,1087.4560239699686,1054.9364629191114,1057.3142599474093,21471786
2022-03-03,1077.1746826171875,1093.7288113845136,1073.4381104672327,1087.002981514595,10186748
2022-03-04,1053.2833251953125,1070.833834303542,1050.928170459011,1065.7158442994964,10805667
2022-03-07,1014.33251953125,1047.1917178849474,1006.3837665616244,1032.0641687706516,17983310
2022-03-08,1012.4979248046875,1017.2536381523959,987.361002125067,1001.6279025675499,21289374
2022-03-09,1066.214111328125,1072.0567736389658,1011.8865764630572,1012.724579802494,20414228
2022-03-10,1083.4927978515625,1089.267532756051,1068.8862634347242,1087.0029472759036,17980493
2022-03-11,1086.617919921875,1091.9850941858494,1076.1555181267943,1076.1555181267943,12257423
2022-03-14,1095.5404052734375,1098.0541754406872,1075.2270625884603,1081.0697243173254,8340678
2022-03-15,1070.448974609375,1099.6621674892272,1060.2129940392667,1099.6621674892272,15925769
2022-03-16,1088.5203857421875,1090.581191192119,1076.6312801930274,1078.850581492875,11149828
2022-03-17,1124.0064697265625,1131.1172183134404,1093.8420644373464,1101.8361008572806,21422098
2022-03-21,1117.5296630859375,1125.0480919172617,1104.6668219311773,1106.9314074851866,11999466
2022-03-22,1146.4031982421875,1148.124249688356,1111.2794206216663,1114.2232739689239,22557065
2022-03-23,1150.0491943359375,1161.666592238369,1142.7120228084564,1142.7120228084564,15462187
2022-03-24,1167.916748046875,1170.4078760728964,1136.8240104486479,1136.8240104486479,13168266
2022-03-25,1175.70703125,1184.833300668766,1167.169460657995,1169.660588741769,14222488
2022-03-28,1187.5283203125,1191.060992805179,1171.4723190412603,1182.1158606493575,9891424
2022-03-29,1187.7998046875,1194.7973413665754,1180.9381215710694,1194.7973413665754,8684065
2022-03-30,1210.626953125,1217.4433519238278,1185.3314742474283,1195.6580225208536,15811550
2022-03-31,1193.3255615234375,1209.1551399202813,1190.5402036058347,1207.003765404827,13223718
2022-04-01,1202.882080078125,1207.094259791017,1187.55087204633,1193.8916640782966,7922880
2022-04-04,1206.4375,1211.555489970758,1196.45070474843,1202.7009276541294,7929162
2022-04-05,1189.3851318359375,1209.2456310104756,1186.9620503043643,1200.7307025551163,13149870
2022-04-06,1186.21484375,1193.2123818265243,1171.7441602323938,1171.7441602323938,12257215
