Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2021-04-12,636.884521484375,651.7694405705431,630.3388513880949,648.9741463293542,22549128
2021-04-13,652.3983764648438,655.2402475957199,634.065916270059,637.3270929150924,18600682
2021-04-15,666.2583618164062,669.3331740651886,648.0423726368563,654.5647257762638,34444984
2021-04-16,665.5828247070312,673.1999896868467,663.1835192520597,668.5178493633546,15606526
2021-04-19,658.0123291015625,660.4814717592332,639.3304557823059,647.5765517142435,24069242
2021-04-20,648.228759765625,664.5346431878645,644.7579018863605,663.8823964768933,23186270
2021-04-22,662.7177124023438,664.7210294656783,638.748085728293,642.9177104500769,38485312
2021-04-23,658.8275146484375,668.3547856399512,652.3284219605015,656.4282092518963,22713528
2021-04-26,654.4715576171875,665.7458879042123,653.5164760375324,658.2917701949979,30170952
2021-04-27,670.2649536132812,671.8023882068552,654.4715865158399,655.6129755923002,20592906
2021-04-28,688.0151977539062,689.0401163552888,666.6777596378757,669.1236424038428,24103940
2021-04-29,686.0118408203125,700.524089098675,680.6541931670469,692.3944070156037,24078552
2021-04-30,657.9657592773438,677.2998795534614,655.7295009309773,673.200091541927,35232902
2021-05-03,658.9674072265625,662.438265593792,641.6599197428953,648.9742514438809,22473700
2021-05-04,646.807861328125,662.9506989269577,644.4551891751934,656.8709104577824,21486328
2021-05-05,653.4465942382812,656.7077707955938,643.7096414287955,652.7011938278339,14421612
2021-05-06,652.6546630859375,657.2669102027188,649.9059455621662,655.776052406065,11477044
2021-05-07,659.1071166992188,663.8590943683245,657.010645926894,658.2685056421251,12048334
2021-05-10,661.4830932617188,666.2118108456489,658.1986565682562,664.8141636900286,11060050
2021-05-11,653.8892211914062,663.5096466065934,649.9292210583383,650.3717865603421,14519034
2021-05-12,652.0023803710938,656.2418985871353,647.0407217294511,652.1188509642291,13774926
2021-05-14,646.1089477539062,651.7228530109861,644.0124771074226,649.6030654980458,10604142
2021-05-17,670.987060546875,672.0818727050178,643.5233185186172,649.9757777493439,15120692
2021-05-18,687.9685668945312,690.787178365754,677.8589408343768,679.6991536987855,22165280
2021-05-19,679.3496704101562,688.9701530253018,676.7174804337463,684.940259024818,10130916
2021-05-20,667.5162963867188,682.9369917808087,665.5129794058325,679.4195570658875,10684184
2021-05-21,697.565673828125,699.7087212899272,672.2682391694295,672.2682391694295,19341646
2021-05-24,703.4591064453125,708.3508716405386,698.1247757186825,700.3377171165229,22146102
2021-05-25,689.0167236328125,705.2294532162696,685.0800402672332,703.7153354802148,19236974
2021-05-26,688.1316528320312,692.7671601737984,684.8471590151202,689.5059832261073,12283990
2021-05-27,690.7405395507812,693.6988813645199,681.3296811145242,686.2913399610924,20439496
2021-05-28,700.4307861328125,704.8799852585144,688.9235150039842,694.58399684792,17750020
2021-05-31,706.2078247070312,707.9083068412123,693.0000700403444,698.8236000406835,15661054
2021-06-01,704.2744140625,711.4024376595122,702.2012600931891,708.2810482712531,11030162
2021-06-02,700.6870727539062,703.5755206514051,695.5623667696689,703.4823669271267,10624016
2021-06-03,708.3973999023438,710.4472366588116,693.116436724301,702.5505539104325,10287260
2021-06-04,699.26611328125,708.4440299977035,698.4508191421704,706.2776656254966,9424476
2021-06-07,698.7537231445312,705.3459706378511,696.9600872352875,703.4824409928369,8091668
2021-06-08,690.9269409179688,699.4292950237635,690.2048004238322,697.2163535441731,9872540
2021-06-09,689.6456298828125,699.7552536082195,685.8021006935529,691.3227948822273,10223442
2021-06-10,689.9949951171875,693.6987366108393,686.5474547633094,690.4841374042448,11483540
2021-06-11,692.4641723632812,697.2162061317158,689.9950301987733,694.6305365172441,7205974
2021-06-14,689.2495727539062,692.3011246855726,681.3762070744617,688.6905367203552,8881964
2021-06-15,694.28125,696.9600738131186,687.0833896329151,692.3012497903037,7569602
2021-06-16,691.6489868164062,696.0282926691292,688.6207512726651,693.2329983210603,7702098
2021-06-17,683.0300903320312,688.923513333274,680.1882194194961,682.983513471905,9283802
2021-06-18,689.412841796875,694.1648198287452,677.8589347992109,684.6142300257322,11938060
2021-06-21,693.5590209960938,695.0033017551335,679.722338162738,680.8171502942656,7260472
2021-06-22,691.2763671875,702.5506991606125,689.5059912186382,697.4259924691225,14366824
2021-06-23,692.0682373046875,697.7986130106734,688.8536376859736,694.1647078990134,7844868
2021-06-24,701.7353515625,705.089682030104,693.2329979253112,694.1647627074689,14785024
2021-06-25,705.8583984375,709.0729983058726,702.0847624487187,703.9948688755924,10383176
2021-06-28,702.7137451171875,709.5389340247319,701.153050365871,708.1412867482551,9356786
2021-06-29,702.8072509765625,705.6847822301698,698.17504251688,705.1233266481341,10971692
2021-06-30,700.8655395507812,706.0592041820919,699.0875014782571,700.912318001838,9679022
2021-07-01,695.6484375,702.783893139398,693.8938172608038,702.783893139398,16911442
2021-07-02,692.6773071289062,696.8181995606326,691.0864399872784,694.8296299127342,14827036
2021-07-05,699.71923828125,703.9537452719128,694.6191870496242,697.1457948787937,7373882
2021-07-06,718.0841064453125,720.5639923825959,699.9764497430932,700.4443484394454,17669032
2021-07-07,720.3300170898438,723.0672129416096,714.8087898251317,717.7565743525952,9629190
2021-07-08,711.4166259765625,719.4878793503663,708.1413347524103,713.5455881188799,8420922
2021-07-09,702.7838745117188,709.3344565644245,700.6783302804919,707.7202288337677,10695842
2021-07-12,695.765380859375,702.7838615001891,694.3616847312122,702.7838615001891,14458978
2021-07-13,702.7136840820312,704.7022536501623,694.408481768072,700.0232664310304,18178142
2021-07-14,701.4502563476562,705.2870023423062,697.6836494556567,700.6782121697053,9788494
2021-07-15,711.5335693359375,714.3643794730821,701.6843354297325,704.187582188956,10438802
2021-07-16,712.3056030273438,715.8616218663434,710.6445968457965,714.9258244288939,5170628
2021-07-19,688.279052734375,696.6310338952321,685.93955901332,695.765432641751,25111600
2021-07-20,675.248046875,680.3247365462768,671.9727558462353,674.7099519255372,24174250
2021-07-22,677.8448486328125,687.1092660782373,676.113646226117,681.3073105627461,13207114
2021-07-23,675.0609130859375,681.9390017779525,671.5750902888267,679.1550270970288,13126684
2021-07-26,671.2241821289062,675.6458025189941,668.2062008878924,669.0952199460952,13167166
2021-07-27,673.6572265625,678.4064103071216,671.9493846985216,671.9493846985216,22401430
2021-07-28,663.1528930664062,673.1658801980516,656.9298171089981,671.4580955262957,20670342
2021-07-29,663.5973510742188,669.0717431809376,661.281275286732,668.2763382138219,13702230
2021-07-30,667.4340209960938,669.9139067417696,658.7778957823883,663.9481988242158,11655488
2021-08-02,665.6561279296875,671.4346657200673,662.6615646871396,671.4346657200673,13258786
2021-08-03,671.2943115234375,673.7274192851925,659.7372352838776,659.7372352838776,12033120
2021-08-04,685.6119995117188,689.9166447776518,673.7741393555907,674.2420380634766,22053948
2021-08-05,694.7594604492188,705.1468471625391,681.9156623692116,686.4542574820925,18822408
2021-08-06,698.4090576171875,701.848101893155,689.6827347936737,694.151190555678,13339270
2021-08-09,703.6729125976562,705.2871403721247,690.6185265864331,698.1049062784269,10998048
2021-08-10,705.4275512695312,711.0891146362193,696.7012282897388,696.7012282897388,14838346
2021-08-11,699.4852294921875,710.6680212967121,697.6604700186167,708.8198440384862,12585786
2021-08-12,702.503173828125,705.4041231454273,696.8416105444284,700.4444079659049,8597674
2021-08-13,714.1070556640625,716.3529925303717,702.3160299073076,702.4095868115091,16658428
2021-08-16,716.165771484375,718.2245372816506,711.8844867606579,714.0836450209575,6252778
2021-08-17,708.702880859375,713.0777229198583,704.3280387988917,709.895988448662,8282666
2021-08-18,707.9307250976562,732.4252103424661,705.7549847439424,728.3778752099084,22985932
2021-08-20,708.7496337890625,711.1125453306043,695.3209624684945,695.3209624684945,13150406
2021-08-23,713.3583984375,717.3589554598426,705.8954364767717,715.8148667910151,10843054
2021-08-24,729.3839111328125,732.0275503345746,714.6918798434089,715.8850444307441,18381314
2021-08-25,728.70556640625,732.1680287778544,724.3073064810525,726.2256800426084,7727974
2021-08-26,727.4889526367188,735.0688890534149,722.1782564719654,725.2430159343049,11119002
2021-08-27,724.5177612304688,729.2903625174678,723.0205081501615,726.1788245585184,6382138
2021-08-30,733.7821655273438,734.6009882849862,725.9916404384651,727.8632353130765,9049166
2021-08-31,739.9349975585938,740.8473771547274,730.9513084677536,731.5595996095356,12062576
2021-09-01,738.85888671875,747.702184301824,736.7065639444443,736.9405133137502,12422558
2021-09-02,743.4910888671875,744.8947850702093,735.1858863326421,736.5193863022039,9618524
2021-09-03,737.4318237304688,747.7021781113503,733.8056085362491,742.1341717446589,10735334
2021-09-06,732.5889282226562,739.7243829737621,730.8343082018926,739.2564843015584,7876896
2021-09-07,734.2500610351562,740.2157696718924,727.6760612202143,731.0917446980607,7245496
2021-09-08,737.5955810546875,739.5139544547029,732.5422518441904,735.5133974033473,6724080
2021-09-09,733.9459228515625,739.0226125546611,730.3899039927794,736.4725873700415,8250948
2021-09-13,727.8399047851562,741.1516010354179,726.950885759595,730.8578287988149,8959164
2021-09-14,724.5645751953125,732.0275368244709,723.6521384346185,729.9219926150045,9758506
2021-09-15,723.7457885742188,727.4889784667846,718.2245606360663,718.2245606360663,14822998
2021-09-16,729.8985595703125,731.9339646234694,718.8328009274061,719.5112312007644,10260550
2021-09-17,740.2860107421875,743.4911057217695,729.547700275712,734.1331308228171,20498102
2021-09-20,729.851806640625,740.0753822447209,728.9862054323227,731.7935977510607,8781610
2021-09-21,726.1553955078125,733.9693384001288,715.3937249500291,730.857800489461,14774996
2021-09-22,717.6162109375,725.3131787966195,715.8850085999203,724.7750838701154,10582202
2021-09-23,734.6009521484375,735.5367495397094,721.4997886706309,721.4997886706309,13664304
2021-09-24,749.3632202148438,752.3577263390091,736.940486313232,738.812081199107,20806702
2021-09-27,760.3822021484375,765.248360283423,752.3811454208159,755.9839427357285,16415462
2021-09-28,755.6798706054688,763.6107312729913,740.215794653108,763.6107312729913,12773790
2021-09-29,745.7603759765625,751.7260847567792,741.6896798907969,747.2342683926307,16263036
2021-09-30,746.2750854492188,751.6091426009663,740.7304967074409,742.0874145002653,15975348
2021-10-01,740.5432739257812,743.4910586790553,732.3784641896735,740.6836663870009,11128596
2021-10-04,741.970458984375,749.2696682201581,740.9644652266392,743.4911299550193,7051028
2021-10-05,746.5089721679688,747.4681873677021,737.5253398049078,744.8947444690965,10257178
2021-10-06,755.6096801757812,761.2010472242603,742.5552940183129,746.7663826422353,18600830
2021-10-07,753.5508422851562,761.5986769283292,751.9131968657225,761.0839997912436,11265724
2021-10-08,749.8778686523438,758.9316971425425,748.7081218934927,754.2527101071383,7245562
2021-10-11,764.4530029296875,769.6934460990624,748.1701035333743,748.5912238329689,13080848
2021-10-12,762.4877319335938,768.079155828651,760.3354092752614,760.3354092752614,8176946
2021-10-13,767.0731811523438,771.0970987638464,762.6749217142412,765.9502127890877,6225644
2021-10-14,789.5324096679688,790.7489350678401,766.4181986042142,766.4181986042142,14757288
2021-10-18,781.53125,807.125286978139,780.0105791694615,797.7673126363635,28856456
2021-10-19,790.1404418945312,791.8950618641999,781.8586584843099,783.940784668369,8987540
2021-10-20,783.1923217773438,794.8430122320457,778.7940620449946,790.3277778106263,10908568
2021-10-21,784.338623046875,786.982205040292,777.1095537754028,782.233078871667,9738190
2021-10-22,786.4208374023438,799.1710785561227,781.7418498229754,786.1166917863752,12175554
2021-10-25,775.30810546875,790.748761763541,755.0949055294567,790.748761763541,16426766
2021-10-26,773.319580078125,783.1922312714548,770.3250169606707,772.0328586470465,12090656
2021-10-27,768.6641235351562,779.0748711857041,766.090680295695,773.3196934581074,13249642
2021-10-28,745.6433715820312,772.0328702050767,742.6254477542099,772.0328702050767,17797750
2021-10-29,740.613525390625,749.5737978809885,729.9220503710001,743.9590128781347,12406874
2021-11-01,751.1177978515625,753.7847975661676,740.9410012363768,741.6194314974399,8122320
2021-11-02,751.7962646484375,758.9317200932103,748.6613660865314,751.44534061017,13237722
2021-11-03,739.9583740234375,753.2701262679756,737.1978173950451,751.0241896681732,10207338
2021-11-04,745.8071899414062,747.6320064902674,744.0057911766709,746.2985064756734,1096808
2021-11-08,748.7549438476562,750.8370703527786,734.8115388253409,744.9415577689133,18943580
2021-11-09,735.65380859375,746.1113342173927,734.1565554425947,746.1113342173927,12695476
2021-11-10,727.6994018554688,734.1330085267516,725.2429338537062,733.6651098597492,13714126
2021-11-11,724.4476928710938,727.5358133486826,718.5053441857983,725.2665157236048,7999404
2021-11-12,726.646728515625,729.4775386819591,722.9269564545162,725.2430323240301,14914092
2021-11-15,728.6353149414062,735.4666251415645,727.3018149519153,730.904612413564,9533594
2021-11-16,724.3072509765625,728.6118965466009,721.3126876112315,727.582542163149,8245406
2021-11-17,716.2593994140625,722.4356398093381,715.1832094874179,719.1135702464771,7598878
2021-11-18,720.2833251953125,722.2016985884679,713.6625466615229,714.0368884967193,9152874
2021-11-22,709.0302734375,726.5062782081744,701.403559006971,723.3713798098189,15261272
2021-11-23,709.1239013671875,714.8556604723817,700.1402120099383,702.7838511021728,11235214
2021-11-24,710.293701171875,718.8562137965511,708.422106222235,713.0776758128465,30802286
2021-11-25,713.989990234375,717.4290913331872,705.123332817624,708.7729654824068,10251652
2021-11-26,697.122314453125,704.9829786803473,694.8295993014816,701.8480801025066,18624936
2021-11-29,702.4329833984375,705.4275467576333,684.0679578541319,699.4150593721698,12990996
2021-11-30,698.8302001953125,715.4171880192514,695.554908948658,699.5086305355009,25221542
2021-12-01,704.0238037109375,705.1467720355122,696.7479559415331,699.508569747121,8677634
2021-12-02,713.8965454101562,715.3236594994439,701.8481521318921,703.9536965882878,11203110
2021-12-03,708.1881103515625,718.6689956881011,705.146768758102,713.9198695084689,8124694
2021-12-06,703.6261596679688,710.6446408837688,700.6081784752469,707.9308053003743,7029532
2021-12-07,713.873046875,716.8208316271332,706.4802814453766,708.3752369718545,12427534
2021-12-08,727.0210571289062,727.6059305314374,717.7566395861959,718.6924370302457,15295534
2021-12-09,714.4111328125,727.4421004421224,712.1418354958904,722.9970627041388,11747744
2021-12-10,712.3992309570312,714.9492561772763,705.8018132009037,713.4987815442046,7779384
2021-12-13,707.0651245117188,719.4644399316592,705.216890396181,714.0134087105283,10322142
2021-12-14,702.9944458007812,709.3344966351345,700.4678382738138,703.0178635846237,9191100
2021-12-15,701.84814453125,712.7735692244768,699.812796335419,703.2518408203125,10115148
2021-12-16,701.8948974609375,709.8023976917555,699.0407265336075,707.8372458051468,13210432
2021-12-17,689.2383422851562,704.6555847217911,686.735038040612,700.4444955700673,14994768
2021-12-20,667.0598754882812,682.1963888799697,661.6556219890123,679.3889963331386,21156668
2021-12-21,674.616455078125,678.8041261339001,669.0952268629861,673.5402650834045,9118750
2021-12-22,676.207275390625,681.2606049221063,671.7622371030151,679.5294023303934,8577484
2021-12-23,675.6924438476562,682.1026897630401,672.3001785608241,679.9737280122758,9779166
2021-12-24,673.2594604492188,679.3889220832733,668.1593531232193,676.3475804899253,5561024
2021-12-27,678.8275146484375,680.3247677693998,665.4222043278841,668.5805208219992,4705098
2021-12-28,683.5064697265625,686.3606404814903,680.0440077919508,683.4596341615539,5450678
2021-12-29,680.2545166015625,683.6000037447715,677.2365928197368,681.2839280160719,7668702
2021-12-30,683.833984375,686.3372311223421,676.1136554374787,682.4302882045415,7215918
2021-12-31,692.2094116210938,694.7360762558859,683.8340127004611,683.8340127004611,6325736
2022-01-03,711.0422973632812,712.6097466433577,692.7240511526534,694.8295953810808,9069184
2022-01-04,715.2066040039062,717.2419519918268,705.4977056629859,711.2060471421149,8857352
2022-01-05,732.1912231445312,735.5367100620778,714.9959470028128,719.0666997062847,14332638
2022-01-06,720.4470825195312,727.4655635961949,715.9084876032401,721.967753419475,9628930
2022-01-07,725.5003662109375,733.0803024514203,718.6456386996041,722.4356068198455,11179384
2022-01-10,729.5243530273438,735.5368405872058,723.1375236180195,728.986258037447,8856496
2022-01-11,732.6826782226562,733.9927604780729,724.2137221071267,730.6473300440902,8389198
2022-01-12,728.3545532226562,737.7125276138084,726.1788127534048,733.6651922663265,21085530
2022-01-13,714.94921875,727.5824837410013,711.393200027693,727.5824837410013,41963896
2022-01-14,722.9736938476562,724.634699976791,710.7381313157847,715.8850170593487,11208968
2022-01-17,711.907958984375,728.0504661056112,710.8084083284119,715.8850984200419,22989372
2022-01-18,715.5341186523438,725.664137379117,712.6097516478794,717.2887388550224,12341152
2022-01-19,710.4807739257812,720.4470393034343,708.0945019261654,717.7566217187649,14317626
2022-01-20,706.0592041015625,715.183229601881,701.8948938601593,715.1598118180823,15197846
2022-01-21,711.9547119140625,715.791515854972,695.1103572609701,701.8481105455162,11537694
2022-01-24,695.6016235351562,711.790907358927,686.6647696631117,706.5036291281489,11868508
2022-01-25,696.2567749023438,699.5086484481759,675.6458116114823,682.5005398908226,13594248
2022-01-27,690.1272583007812,694.8296637200515,671.4347255476591,678.4532069993768,28617838
2022-01-28,684.65283203125,695.6250346492707,683.1321611246369,691.3203890833227,24925208
2022-01-31,695.1571655273438,697.8944189691098,686.3139246484154,689.0978994263672,12842546
2022-02-01,700.4443969726562,709.8023715481092,689.4253590634428,705.8252323535418,14739484
2022-02-02,716.446533203125,718.2245712750496,704.4683367927917,707.439482390718,13969290
2022-02-03,709.0302734375,720.5405698688631,706.0591281584843,715.3001273507508,10564762
2022-02-04,713.0776977539062,717.218590284089,708.4454886877073,715.1364636851665,11579958
2022-02-07,686.945556640625,710.7381964956596,683.1321704303245,707.5096837189468,12268042
2022-02-08,683.9977416992188,691.7648491334083,675.9031280031979,690.8056910143061,13981130
2022-02-09,700.72509765625,701.7076735253208,686.4074085334615,689.6826995080589,11308342
2022-02-10,713.59228515625,718.4584429859755,702.6200836537802,708.398621088093,14314530
2022-02-11,710.66796875,713.5455573389709,701.614139822811,701.965063867404,10711104
2022-02-14,689.5422973632812,701.5906889934671,687.4835887585406,697.1690690864813,14656620
2022-02-15,710.1766967773438,713.4987662506672,689.238229154205,690.6185075252026,13135066
2022-02-16,709.2174682617188,718.1075437339092,705.1233545574205,717.9203728269758,10032264
2022-02-17,704.889404296875,712.1418342780244,702.7838601087993,707.9775243494109,7351208
2022-02-18,707.6265869140625,709.8023272905024,697.3795939695534,701.0526444546318,7796128
2022-02-21,712.1885986328125,716.2125160226459,699.7659224389105,703.7196436005554,7468066
2022-02-22,706.8545532226562,712.1886099012698,696.209857647376,697.0755159478297,9536196
2022-02-23,702.2691650390625,713.8730184429812,699.8126968823015,713.5922906483737,9029562
2022-02-24,664.135498046875,690.127239373635,658.4037383518357,678.4064099406461,23630766
2022-02-25,681.3073120117188,685.8927422957805,670.4286668157401,673.7507362909885,18318654
2022-02-28,667.3405151367188,673.0956919438478,661.6321738924195,667.2235404627246,24880832
2022-03-02,643.0098266601562,654.3095923595013,633.7220483369093,648.7415860755369,38505560
2022-03-03,641.4891357421875,651.3150087185448,637.699167588901,646.1681228737863,17527922
2022-03-04,639.3836059570312,648.5076310694807,625.5338151583654,636.3422642528815,21219364
2022-03-07,619.8721923828125,623.404793137043,606.888004049004,616.9244078604138,27054458
2022-03-08,621.27587890625,624.176827823131,604.5250836188045,609.2976272218118,39212492
2022-03-09,641.5593872070312,643.2203935118266,617.0882595553301,622.3053420795318,23134694
2022-03-10,651.6425170898438,667.6914658500247,645.8172009386801,667.6914658500247,22273206
2022-03-11,653.5609741210938,659.2458980426811,642.284568944958,649.4434424176493,15150780
2022-03-14,674.9673461914062,678.4531689369124,662.0767131349869,662.0767131349869,25018126
2022-03-15,666.2877807617188,678.219198184067,660.5560214117672,675.4118058493968,18867928
2022-03-16,677.5874633789062,680.7925578119646,671.9960400602882,677.0493684906617,13364108
2022-03-17,692.5134887695312,697.0755010615136,688.0684511517023,688.746881415176,14823954
2022-03-21,695.5314331054688,698.8769203085982,689.1212436187219,695.765382460701,12257876
2022-03-22,699.11083984375,700.9122383788925,681.8219489596073,693.098353094048,10461814
2022-03-23,692.1392211914062,710.6446394736307,689.4955818487248,705.123411414872,31188256
2022-03-24,675.0140991210938,687.6473645478017,671.22413091639,685.93952279829,20160044
2022-03-25,669.5162963867188,679.3889480514861,663.948290141225,678.9210493269327,16366462
2022-03-28,670.4053344726562,672.8383850629837,655.8068595810566,669.5163154473864,15754886
2022-03-29,679.2953491210938,683.2490702523118,669.0951347103618,674.2420203619799,12377448
2022-03-30,691.0630493164062,693.7768849654531,680.3482134276455,688.746973305781,20109742
2022-03-31,687.974853515625,694.6891885485168,685.8927271127579,688.2789990989702,14295714
2022-04-01,704.655517578125,706.5271125783324,687.9515550478917,690.8057259998988,14568556
2022-04-04,775.214599609375,805.7683508673401,731.1151465312183,739.2799561112737,97450970
2022-04-05,752.4981079101562,779.8467649375319,749.573740943305,779.8467649375319,30922582
2022-04-06,725.6407470703125,743.8654372020744,724.0031014858087,742.882804158136,27027860
2022-04-07,709.6853637695312,721.1956605372436,708.2582498667109,721.1722998718208,40781732
2022-04-08,708.702880859375,713.8965457644185,700.5848486523307,707.5097161535391,41256322
2022-04-11,700.0467529296875,706.5271394409854,698.6898350796367,704.6555443696186,20799066
2022-04-12,698.8067016601562,705.0531378211556,692.5602654991568,694.3616640533457,27435402
2022-04-13,685.4482421875,702.9243059694253,684.3721093462098,697.1691285715119,28892520
2022-04-18,652.9292602539062,669.8672285581865,650.4026528038955,663.8781019646151,45620376
2022-04-19,628.0136108398438,650.1686599267982,620.9015734629207,646.1213247578577,74096022
2022-04-20,633.6751708984375,636.2953919414158,624.8084571220688,633.7453100034136,49325736
2022-04-21,643.056640625,645.6067231021995,633.2074061310639,638.6817987018899,52446270
2022-04-22,634.283447265625,643.5244463133578,631.2655235877911,636.3422129071619,20659148
2022-04-25,639.03271484375,641.3254301314081,618.6791193133066,631.663309565486,20935488
2022-04-26,641.98046875,646.6126204361926,635.0087663212903,641.9570509671229,17016842
2022-04-27,642.21435546875,645.2322791052595,634.5173879201604,636.3422041937295,18054334
