Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2023-11-09,3059.076904296875,3099.3321699375433,3054.1421877854477,3098.0528650963947,2112352
2023-11-10,3046.283203125,3059.0771449775716,3036.139568807074,3050.441278848814,1338557
2023-11-13,3044.546630859375,3066.890289328859,3040.388555601047,3066.890289328859,1030990
2023-11-15,3111.029541015625,3118.9800168000415,3066.936137613749,3091.6559037281313,2059802
2023-11-16,3196.520263671875,3225.3066282942846,3120.076339309424,3134.5609961485866,3951984
2023-11-17,3200.724365234375,3220.8748683172735,3191.6773098626118,3196.5207753389523,2021292
2023-11-20,3216.39697265625,3229.4648915192706,3190.489151953326,3190.489151953326,1475621
2023-11-21,3207.806640625,3234.171387970376,3199.39923794906,3216.396992381275,1807236
2023-11-22,3226.037841796875,3228.3224741290987,3181.2135339255397,3198.485265113703,1798051
2023-11-23,3206.024658203125,3238.694901638103,3198.485371256592,3225.9009601530765,2729804
2023-11-24,3159.28125,3202.643529603171,3155.5343635105573,3193.230799217134,1989733
2023-11-28,3171.206787109375,3181.350644295862,3137.2572385975423,3159.28118436596,1689195
2023-11-29,3211.05078125,3214.934656261117,3176.37010665481,3181.122097340804,1441634
2023-11-30,3187.1533203125,3213.7005673797357,3181.121802199618,3197.9823428265554,3266235
2023-12-01,3209.1318359375,3213.975301516175,3189.3927447706055,3198.4855376057844,1172141
2023-12-04,3209.86279296875,3242.167584431117,3196.657662284584,3239.2888137345485,1625213
2023-12-05,3227.363037109375,3233.2116065096975,3201.044028590681,3233.2116065096975,1377656
2023-12-06,3293.61767578125,3301.6138895051217,3221.4688031800893,3228.2771864947563,1896572
2023-12-07,3303.48681640625,3317.788748405097,3282.2854733793333,3294.4397617823906,1967653
2023-12-08,3314.2705078125,3330.9940617152665,3291.74412143969,3320.027826121142,1641155
2023-12-11,3329.074462890625,3338.304465932567,3303.5780575817766,3310.797405863893,1102503
2023-12-12,3355.75927734375,3379.793429797475,3318.199834425044,3325.464920258755,2236866
2023-12-13,3283.97607421875,3335.563024872104,3256.0578240052896,3329.6687183950803,3850968
2023-12-14,3351.3271484375,3361.15106740831,3315.0929691048923,3317.2861268874835,3290396
2023-12-15,3528.38623046875,3560.3253463636993,3350.824558139156,3350.824558139156,8531230
2023-12-18,3526.7412109375,3590.5281905815186,3500.1937384877283,3525.736106571666,2521612
2023-12-19,3487.445556640625,3522.9945699903956,3463.5026541544753,3513.7645660221524,2004435
2023-12-20,3454.40966796875,3562.9296988605265,3442.072653930527,3497.543479836221,2586083
2023-12-21,3461.218017578125,3478.763949441548,3420.871499435154,3432.660113142662,1517562
2023-12-22,3494.57373046875,3514.632758384625,3437.9148467634514,3472.6412593570217,2413058
2023-12-26,3468.57470703125,3503.712309330165,3463.639767096589,3490.7813789656334,1285231
2023-12-27,3482.8759765625,3489.2729465846164,3443.397577619161,3471.7270162885334,1293976
2023-12-28,3472.5498046875,3507.3676920200533,3465.4219300223085,3494.5737504650037,1682889
2023-12-29,3466.609619140625,3493.2943032121766,3441.0217370731516,3465.3303142807017,1574996
2024-01-01,3482.78466796875,3501.884103192092,3447.966785319353,3463.5022836894645,825907
2024-01-02,3457.288818359375,3482.7854523506976,3442.71290681581,3482.7854523506976,1344068
2024-01-03,3373.716796875,3446.9165110740164,3369.421732416939,3442.4842348014154,1803075
2024-01-04,3350.915771484375,3398.6188470061647,3336.4768514169155,3382.8548848897744,3598144
2024-01-05,3415.890869140625,3424.8924099852666,3358.2726188503784,3358.409607550091,1963127
2024-01-08,3361.42529296875,3417.5815111616193,3356.0334267910252,3415.890793989658,1067805
2024-01-09,3372.02587890625,3429.09617357813,3365.4919196193155,3390.3486750012953,1370944
2024-01-10,3393.181884765625,3407.986258562806,3370.289822773917,3372.11752875156,1292227
2024-01-11,3413.7431640625,3447.966909732182,3387.6526197660214,3403.1881186966993,1777909
2024-01-12,3548.308349609375,3568.824304124089,3492.3805925763054,3516.5062216937445,6813450
2024-01-15,3567.499267578125,3623.4270246995534,3550.318787126801,3618.8577598512566,2801505
2024-01-16,3528.660400390625,3563.1126115927123,3523.405745987789,3563.1126115927123,1432672
